0.696428786480252,0.0886424546895949,0.00601611617355807
-0.135969527324692,1.14258599774314,-0.0268375479517873
0.944098597649652,-0.264631984902549,1.25053642691087
0.201413068134114,-0.0302103437930587,-0.0124472949415373
0.0140469717046926,-0.120972286897688,0.0525746225770133
-0.573080755786734,0.311611875751967,-0.21792392101143
-0.0664536350011323,-0.00976460750047292,-0.0535386602423719
0.217063613690748,0.0542994482011965,-0.046939919986097
-0.262648856136309,-0.26793917301345,-0.0345717359911264
-0.0351981854364092,-0.138845048997335,0.0296703790376896
-0.145212003894752,-0.179271977845877,0.0167981174992945
0.100002313768766,0.285574312110305,-0.0151094209880448
-0.844063214429377,-1.44492193197061,-0.499821531168821
0.000102760437800131,5.24312094276865e-05,0.000221821711827856
-1.46675808187013e-07,6.04779945256449e-07,1.26578789415502e-08
-0.149708764665355,-0.0201962380648759,0.00553573246359171
